timestamp,125,126,127,128,129,130,131,132,133,134
381600,5788136.0,5187917.0,6674779.0,4189324.0,,,3818377.0,3349556.0,2571928.0,4952108.0
383400,5837221.0,5212042.0,6710197.0,4205358.0,4864487.0,24903922.0,3827824.0,3362373.0,2581710.0,4957927.0
385200,5844028.0,5228681.0,6725057.0,,4871635.0,24909508.0,3831331.0,3363330.0,2591077.0,4974044.0
387000,5846808.0,5253024.0,6741710.0,4215634.0,4877233.0,24923708.0,3840615.0,3375830.0,,4984734.0
388800,5904169.0,5265283.0,6763304.0,4218365.0,4878400.0,24951187.0,3846380.0,3389512.0,2602755.0,4991072.0
390600,,,6787631.0,4219333.0,4894177.0,24962102.0,,,,
392400,5915211.0,5280952.0,6825751.0,4224494.0,4911598.0,24985799.0,3858374.0,3402035.0,2625432.0,5003775.0
394200,5921949.0,5292817.0,6852195.0,4231180.0,4917724.0,25035731.0,3858374.0,3410914.0,2636744.0,5011582.0
396000,5933193.0,5295711.0,6873896.0,4243646.0,4920260.0,25067477.0,3869685.0,3415097.0,2643867.0,5016304.0
397800,5933193.0,5301700.0,6882232.0,4251120.0,4928520.0,25081743.0,3884260.0,3416559.0,2649348.0,5017919.0
399600,5933193.0,5320146.0,6921607.0,4264640.0,4962054.0,25151737.0,3892579.0,3421006.0,2652201.0,5027100.0
401400,5956743.0,5329454.0,6951463.0,4276555.0,4992871.0,25230755.0,3900254.0,3430278.0,2658693.0,5040605.0
403200,5963570.0,5339584.0,6962569.0,4289187.0,5020847.0,25258433.0,3905937.0,3439377.0,2663009.0,5058951.0
405000,5969506.0,5346320.0,7039648.0,4298009.0,5026735.0,25335812.0,3915158.0,3451425.0,2667101.0,5065903.0
406800,5975838.0,5369395.0,7086204.0,4321909.0,5033589.0,25360690.0,3924518.0,3467748.0,2681068.0,5081089.0
408600,5995402.0,5378457.0,7115064.0,4331837.0,5069744.0,25404517.0,3932410.0,3475546.0,2686443.0,5081089.0
